Run,study_accession
SRR29477274,PRJNA1126209
SRR29477273,PRJNA1126209
SRR29477272,PRJNA1126209
SRR29477271,PRJNA1126209
SRR29477270,PRJNA1126209
SRR29477269,PRJNA1126209
SRR29477268,PRJNA1126209
SRR29477267,PRJNA1126209
SRR29477266,PRJNA1126209
SRR29477265,PRJNA1126209
SRR29477264,PRJNA1126209
SRR29477263,PRJNA1126209
SRR29477262,PRJNA1126209
SRR29477261,PRJNA1126209
SRR29477260,PRJNA1126209
SRR30163340,PRJNA1145378
SRR30163339,PRJNA1145378
SRR30163338,PRJNA1145378
SRR30163337,PRJNA1145378
SRR30163336,PRJNA1145378
SRR30163335,PRJNA1145378
SRR15319873,PRJNA751389
SRR15319874,PRJNA751389
SRR15319875,PRJNA751389
SRR15319876,PRJNA751389
SRR19892207,PRJNA853863
SRR23305138,PRJNA930426
SRR23305137,PRJNA930426
SRR23305135,PRJNA930426
SRR23305134,PRJNA930426
SRR23305133,PRJNA930426
SRR23305136,PRJNA930426
SRR23305132,PRJNA930426
SRR23305131,PRJNA930426
SRR23921782,PRJNA946781
SRR23921781,PRJNA946781
SRR23921780,PRJNA946781
SRR23921779,PRJNA946781
SRR23921778,PRJNA946781
SRR23921777,PRJNA946781
SRR23921776,PRJNA946781
SRR23921775,PRJNA946781
SRR23921774,PRJNA946781
SRR23921773,PRJNA946781
SRR23921772,PRJNA946781
SRR23921771,PRJNA946781
SRR24210498,PRJNA957227
SRR24210497,PRJNA957227
SRR24210496,PRJNA957227
SRR24210495,PRJNA957227
SRR24210494,PRJNA957227
SRR24210493,PRJNA957227
SRR24210492,PRJNA957227
SRR24210491,PRJNA957227
SRR24210490,PRJNA957227
SRR24210489,PRJNA957227
SRR24210488,PRJNA957227
SRR24210487,PRJNA957227
SRR24652843,PRJNA974150
SRR24652842,PRJNA974150
SRR24652841,PRJNA974150
SRR24652840,PRJNA974150
SRR24652839,PRJNA974150
SRR24652838,PRJNA974150
SRR24652837,PRJNA974150
SRR24652836,PRJNA974150
SRR24746820,PRJNA976655
SRR24746819,PRJNA976655
SRR24746818,PRJNA976655
SRR24746817,PRJNA976655
SRR24746816,PRJNA976655
SRR24746815,PRJNA976655
SRR24746814,PRJNA976655
SRR24746813,PRJNA976655
SRR24746808,PRJNA976655
SRR24746807,PRJNA976655
SRR24746806,PRJNA976655
SRR24746805,PRJNA976655
SRR24746804,PRJNA976655
SRR24746803,PRJNA976655
SRR24746802,PRJNA976655
SRR24746801,PRJNA976655
SRR24746800,PRJNA976655
SRR24746799,PRJNA976655
SRR24746798,PRJNA976655
SRR24746797,PRJNA976655
SRR24746787,PRJNA976655
SRR24746786,PRJNA976655
SRR24746785,PRJNA976655
SRR24746772,PRJNA976655
SRR24746764,PRJNA976655
SRR24746755,PRJNA976655
SRR24746754,PRJNA976655
SRR24746753,PRJNA976655
SRR24746752,PRJNA976655
SRR24746751,PRJNA976655
SRR24746750,PRJNA976655
SRR24746749,PRJNA976655
SRR24746748,PRJNA976655
SRR24746747,PRJNA976655
SRR24746746,PRJNA976655
SRR24746745,PRJNA976655
SRR24746744,PRJNA976655
SRR24746821,PRJNA976655
SRR26984517,PRJNA976655
SRR26984508,PRJNA976655
SRR26984507,PRJNA976655
SRR26984506,PRJNA976655
SRR26984505,PRJNA976655
SRR26984504,PRJNA976655
SRR25115689,PRJNA990710
SRR25115688,PRJNA990710
SRR25115687,PRJNA990710
SRR25115686,PRJNA990710
SRR25421855,PRJNA998457
SRR25421854,PRJNA998457
SRR25421853,PRJNA998457
SRR25421852,PRJNA998457
SRR25421851,PRJNA998457
SRR25421850,PRJNA998457
SRR25421849,PRJNA998457
SRR25421848,PRJNA998457
SRR25421847,PRJNA998457
SRR23176619,PRJNA926112
SRR23176618,PRJNA926112
SRR23176617,PRJNA926112
SRR23176616,PRJNA926112
SRR23176615,PRJNA926112
SRR23176614,PRJNA926112
ERR12549926,PRJEB65856
ERR12549927,PRJEB65856
ERR12549930,PRJEB65856
ERR12549928,PRJEB65856
SRR8249094,PRJNA507253
SRR8249095,PRJNA507253
SRR8249096,PRJNA507253
SRR8249097,PRJNA507253
SRR8249098,PRJNA507253
SRR8249099,PRJNA507253
SRR8249100,PRJNA507253
SRR8249101,PRJNA507253
SRR8249102,PRJNA507253
SRR8249103,PRJNA507253
SRR8249104,PRJNA507253
SRR8249105,PRJNA507253
SRR8249106,PRJNA507253
SRR8249107,PRJNA507253
SRR8249108,PRJNA507253
SRR8249109,PRJNA507253
SRR8249110,PRJNA507253
SRR8249111,PRJNA507253
SRR8249112,PRJNA507253
SRR8249113,PRJNA507253
SRR34234182,GSE300977
SRR34234181,GSE300977
SRR34995508,GSE300977
SRR34995507,GSE300977
SRR34995506,GSE300977
SRR34995505,GSE300977
SRR34995504,GSE300977
SRR34995503,GSE300977
SRR34995502,GSE300977
SRR34995501,GSE300977
SRR34995500,GSE300977
SRR34995499,GSE300977
SRR29165319,PRJNA1116213
SRR29165318,PRJNA1116213
SRR29165317,PRJNA1116213
SRR29165316,PRJNA1116213
SRR2433794,GSE73136
SRR29566621,GSE270879
SRR29566615,GSE270879
SRR29566614,GSE270879
SRR29566613,GSE270879
SRR29566612,GSE270879
SRR29566611,GSE270879
SRR29566610,GSE270879
SRR29566609,GSE270879
SRR29566608,GSE270879
SRR30357177,GSE270879
SRR30357176,GSE270879
SRR30357175,GSE270879
SRR30357174,GSE270879
SRR30357167,GSE270879
SRR30357166,GSE270879
SRR30357165,GSE270879
SRR35085945,PRJNA1308483
SRR35085944,PRJNA1308483
SRR35085943,PRJNA1308483
SRR35085942,PRJNA1308483
SRR35085941,PRJNA1308483
SRR35085940,PRJNA1308483
SRR35085939,PRJNA1308483
SRR35085938,PRJNA1308483
SRR35085937,PRJNA1308483
SRR35085936,PRJNA1308483
SRR35085935,PRJNA1308483
SRR35085934,PRJNA1308483
SRR35085933,PRJNA1308483
SRR35085932,PRJNA1308483
SRR35085931,PRJNA1308483
SRR35085930,PRJNA1308483
SRR35085929,PRJNA1308483
SRR35085928,PRJNA1308483
SRR35085927,PRJNA1308483
SRR34698379,PRJNA1295541
SRR34698378,PRJNA1295541
SRR34698377,PRJNA1295541
SRR34698376,PRJNA1295541
SRR34698375,PRJNA1295541
SRR34698374,PRJNA1295541
SRR34698373,PRJNA1295541
SRR34698372,PRJNA1295541
SRR33621390,PRJNA1265091
SRR33621389,PRJNA1265091
SRR33621388,PRJNA1265091
SRR33621387,PRJNA1265091
SRR33621386,PRJNA1265091
SRR33621385,PRJNA1265091
SRR33621384,PRJNA1265091
SRR33621383,PRJNA1265091
SRR33621382,PRJNA1265091
SRR33621381,PRJNA1265091
SRR33621380,PRJNA1265091
SRR33621379,PRJNA1265091
SRR33621378,PRJNA1265091
SRR33621377,PRJNA1265091
SRR33621376,PRJNA1265091
SRR33621375,PRJNA1265091
SRR33621374,PRJNA1265091
SRR33621373,PRJNA1265091
SRR33604094,PRJNA1263855
SRR33604093,PRJNA1263855
SRR33604092,PRJNA1263855
SRR33604091,PRJNA1263855
ERR14695190,PRJEB86645
ERR14695189,PRJEB86645
ERR14695183,PRJEB86645
ERR14695179,PRJEB86645
ERR14695184,PRJEB86645
ERR14695186,PRJEB86645
ERR14695191,PRJEB86645
ERR14695192,PRJEB86645
ERR14695187,PRJEB86645
ERR14695193,PRJEB86645
ERR14695181,PRJEB86645
ERR14695188,PRJEB86645
ERR14695185,PRJEB86645
ERR14695182,PRJEB86645
ERR14695194,PRJEB86645
ERR14695180,PRJEB86645
SRR33313074,PRJNA1255472
SRR33313073,PRJNA1255472
SRR33313072,PRJNA1255472
SRR33313071,PRJNA1255472
SRR34534780,PRJNA1249502
SRR34534779,PRJNA1249502
SRR34534778,PRJNA1249502
SRR34534777,PRJNA1249502
SRR34534776,PRJNA1249502
SRR34534775,PRJNA1249502
SRR34534774,PRJNA1249502
SRR34534773,PRJNA1249502
SRR32570516,PRJNA1231422
SRR32570515,PRJNA1231422
SRR32570514,PRJNA1231422
SRR32570513,PRJNA1231422
SRR32570512,PRJNA1231422
SRR32570511,PRJNA1231422
SRR32491292,PRJNA1228532
SRR32491290,PRJNA1228532
SRR32253889,PRJNA1219999
SRR32253887,PRJNA1219999
SRR32253885,PRJNA1219999
SRR32253883,PRJNA1219999
SRR32253881,PRJNA1219999
SRR32253879,PRJNA1219999
SRR32253877,PRJNA1219999
SRR32253805,PRJNA1219999
SRR32253803,PRJNA1219999
SRR32253801,PRJNA1219999
SRR32253799,PRJNA1219999
SRR32253797,PRJNA1219999
SRR32230465,PRJNA1219200
SRR32230464,PRJNA1219200
SRR32230461,PRJNA1219200
SRR32230460,PRJNA1219200
SRR32230457,PRJNA1219200
SRR32230456,PRJNA1219200
SRR32230453,PRJNA1219200
SRR32230452,PRJNA1219200
SRR32230449,PRJNA1219200
SRR32230448,PRJNA1219200
SRR32230445,PRJNA1219200
SRR32230444,PRJNA1219200
ERR13103636,PRJEB75695
ERR13103638,PRJEB75695
ERR13103637,PRJEB75695
SRR31941139,PRJNA1208460
SRR31941138,PRJNA1208460
SRR31941137,PRJNA1208460
SRR31941136,PRJNA1208460
SRR31941135,PRJNA1208460
SRR31941134,PRJNA1208460
SRR31899455,PRJNA1206920
SRR31899454,PRJNA1206920
SRR31899453,PRJNA1206920
SRR31899452,PRJNA1206920
SRR31899451,PRJNA1206920
SRR31899450,PRJNA1206920
SRR31899449,PRJNA1206920
SRR31899448,PRJNA1206920
SRR31899447,PRJNA1206920
SRR31899446,PRJNA1206920
SRR31899445,PRJNA1206920
SRR31899444,PRJNA1206920
SRR31899443,PRJNA1206920
SRR31899442,PRJNA1206920
SRR31899441,PRJNA1206920
SRR31899440,PRJNA1206920
SRR31899439,PRJNA1206920
SRR31899438,PRJNA1206920
SRR31899437,PRJNA1206920
SRR31899436,PRJNA1206920
SRR31899435,PRJNA1206920
SRR31899434,PRJNA1206920
SRR31899433,PRJNA1206920
SRR31899432,PRJNA1206920
SRR31899431,PRJNA1206920
SRR21672343,PRJNA883055
SRR21672344,PRJNA883055
SRR21672346,PRJNA883055
SRR21672342,PRJNA883055
SRR21672341,PRJNA883055
SRR21672360,PRJNA883055
SRR21672359,PRJNA883055
SRR21672358,PRJNA883055
SRR21672357,PRJNA883055
SRR21672356,PRJNA883055
SRR21672355,PRJNA883055
SRR21672387,PRJNA883055
SRR21672386,PRJNA883055
SRR21672385,PRJNA883055
SRR21672384,PRJNA883055
SRR23944919,PRJNA883055
SRR23944918,PRJNA883055
SRR23944917,PRJNA883055
SRR23944916,PRJNA883055
SRR23944915,PRJNA883055
SRR23944914,PRJNA883055
SRR23944913,PRJNA883055
SRR23944912,PRJNA883055
SRR23944911,PRJNA883055
SRR23944910,PRJNA883055
SRR23944909,PRJNA883055
SRR23944908,PRJNA883055
SRR6892917,PRJNA445552
SRR6892918,PRJNA445552
SRR6892919,PRJNA445552
SRR6892920,PRJNA445552
SRR6892921,PRJNA445552
SRR6892922,PRJNA445552
SRR10072555,PRJNA564089
SRR10072556,PRJNA564089
SRR10072557,PRJNA564089
SRR10072558,PRJNA564089
SRR10072559,PRJNA564089
SRR10072560,PRJNA564089
SRR10072561,PRJNA564089
SRR10072562,PRJNA564089
SRR10072563,PRJNA564089
SRR10072564,PRJNA564089
SRR10072565,PRJNA564089
SRR10072566,PRJNA564089
SRR10072567,PRJNA564089
SRR10072568,PRJNA564089
SRR10072569,PRJNA564089
SRR10072570,PRJNA564089
SRR10072571,PRJNA564089
SRR28820890,PRJNA1105347
SRR28820889,PRJNA1105347
SRR28820888,PRJNA1105347
SRR30244874,PRJNA1148174
SRR30244871,PRJNA1148174
SRR30244868,PRJNA1148174
SRR30244865,PRJNA1148174
SRR30244862,PRJNA1148174
SRR30244859,PRJNA1148174
SRR30244858,PRJNA1148174
SRR30244855,PRJNA1148174
SRR30244852,PRJNA1148174
SRR30244851,PRJNA1148174
SRR30244848,PRJNA1148174
SRR30244845,PRJNA1148174
SRR30244842,PRJNA1148174
SRR30244841,PRJNA1148174
SRR30244839,PRJNA1148174
SRR30244837,PRJNA1148174
SRR30244835,PRJNA1148174
SRR30244832,PRJNA1148174
SRR30244829,PRJNA1148174
SRR30244826,PRJNA1148174
SRR30244823,PRJNA1148174
SRR30244820,PRJNA1148174
SRR30244817,PRJNA1148174
SRR30244814,PRJNA1148174
